id,why_correct,why_others_wrong,cites
FAR-MCQ-LEAS-0128,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0129,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0130,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0131,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0132,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0133,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0134,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0135,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0136,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0137,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0138,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0139,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0140,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0141,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0142,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0143,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0144,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0145,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0146,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0147,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0148,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0149,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0150,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0151,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0152,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0153,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0154,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0155,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0156,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0157,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0158,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0159,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${payment * term},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0160,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${pv_calculated * 1.06}; ${payment * (term - 1)},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0161,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * term}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-LEAS-0162,ASC 842-20: Lease liability = PV of lease payments using IBR. PV ordinary annuity: payment × PV factor.,${payment * (term - 1)}; ${pv_calculated * 1.06},"ASC 842-20-30-1, ASC 842-20-30-3"
FAR-MCQ-REVE-0163,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0164,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0165,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0166,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0167,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0168,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0169,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0170,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0171,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0172,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0173,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0174,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0175,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0176,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0177,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0178,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0179,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0180,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0181,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0182,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0183,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0184,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0185,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0186,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0187,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0188,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0189,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0190,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0191,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0192,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0193,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0194,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0195,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0196,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0197,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0198,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0199,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0200,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0201,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0202,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0203,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0204,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0205,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0206,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0207,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0208,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0209,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0210,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0211,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0212,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0213,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0214,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0215,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0216,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0217,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0218,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0219,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0220,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0221,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0222,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0223,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0224,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0225,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0226,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0227,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0228,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0229,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0230,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0231,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0232,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0233,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0234,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0235,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0236,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0237,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0238,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0239,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0240,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0241,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0242,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0243,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0244,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0245,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0246,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0247,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0248,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
